,0,1,2,3,5,8,4,6,7,9,10,11,12
0,63.44,75.41,60.82,5690.71,5808.51,4024.34,32384166.64,3716.1,97152631.32,1048734249185403.6,128511852.65,1048734249204432.8,32389934.99
1,59.85,56.02,63.84,3141.24,3266.52,3581.53,9867387.16,4088.08,29602296.02,97365329442042.94,59944664.11,97365329451333.42,9870596.06
2,66.68,75.32,53.49,5676.84,5779.4,4444.44,32226549.25,2877.29,96679763.71,1038550476367755.0,125886377.78,1038550476386297.2,32232310.57
3,59.06,74.14,60.18,5501.82,5617.92,3485.52,30270062.34,3637.35,90810316.86,916276674017743.6,117480321.08,916276674036553.2,30275641.39
4,58.65,79.08,52.37,6256.94,6357.61,3440.29,39149356.5,2754.91,117448185.04,1532672114191030.8,138142977.65,1532672114212878.5,39155682.73
5,69.37,64.95,75.0,4221.83,4369.79,4812.75,17823872.89,5643.69,53471780.8,317690444629435.75,109756612.73,317690444641862.8,17828178.31
6,58.07,64.22,57.84,4128.13,4240.49,3372.68,17041425.51,3358.61,51124397.7,290410183535180.3,74719930.15,290410183548599.4,17045623.23
7,65.78,52.93,74.3,2805.3,2949.99,4328.82,7869708.51,5537.18,23609283.63,61932312007195.7,73840879.63,61932312014432.77,7872592.0
8,66.46,62.87,67.88,3957.14,4088.3,4416.9,15658974.2,4623.01,46977064.72,245203472909433.0,88913405.17,245203472921166.4,15663010.52
9,53.24,69.65,61.83,4857.11,4975.51,2833.07,23591513.91,3836.91,70774673.69,556559528695291.2,94686967.33,556559528712168.94,23596434.68
10,57.72,76.57,66.91,5868.28,5995.9,3328.98,34436714.58,4493.39,103310283.59,1185887310727053.8,136096995.38,1185887310747492.0,34442647.7
11,57.45,73.59,67.7,5417.89,5552.09,3299.95,29353578.02,4599.07,88060877.33,861632542436874.9,121573978.47,861632542455557.9,29359068.97
12,59.11,71.38,60.6,5098.92,5219.17,3494.17,25998970.17,3687.72,77997039.47,675946449684581.9,105046204.33,675946449701776.5,26004134.22
13,58.92,67.67,65.15,4585.96,4709.77,3469.53,21031057.2,4258.91,63093311.93,442305366831744.25,94420003.88,442305366846917.4,21035715.85
14,60.79,67.03,63.34,4494.71,4616.92,3696.36,20202418.18,4032.27,60607386.76,408137700242813.4,91643074.9,408137700257396.94,20206991.21
15,56.11,68.77,57.0,4733.1,4844.19,3149.55,22402277.65,3261.96,67206956.32,501862043843806.2,88830802.11,501862043859871.4,22407079.55
16,52.16,65.26,40.53,4262.92,4337.15,2719.49,18172482.98,1658.95,54517540.57,330239137580618.94,65303610.85,330239137595157.25,18176806.77
17,64.77,80.45,63.9,6474.64,6601.41,4195.82,41920928.93,4100.47,125762921.84,1757364282563957.0,161839228.69,1757364282585977.5,41927483.09
18,52.83,68.63,62.21,4711.92,4834.95,2793.65,22202235.43,3885.77,66606839.01,492939258061007.4,90684975.1,492939258077347.25,22207014.34
19,57.14,77.93,69.5,6078.16,6211.34,3264.91,36944090.58,4849.91,110832420.13,1364865828975828.5,146650179.91,1364865828997180.5,36950233.22
20,68.12,75.1,76.42,5643.63,5790.55,4641.91,31850520.21,5857.4,95551723.17,1014455637433914.4,153087998.44,1014455637452193.9,31856244.2
21,55.29,63.25,72.87,4004.89,4145.15,3055.55,16039119.15,5327.47,48117514.17,257253343018910.56,86978801.62,257253343032191.3,16043187.94
22,55.77,71.32,61.84,5088.52,5209.84,3114.35,25893058.5,3840.32,77679304.05,670450478498686.2,103375793.92,670450478516228.9,25898213.48
23,63.47,67.31,59.76,4536.03,4651.71,4025.79,20575594.96,3589.67,61726917.99,423355108038211.4,91882243.46,423355108052626.2,20580204.33
24,60.65,80.92,67.09,6553.69,6680.85,3677.08,42950882.98,4518.26,128852794.77,1844778348442367.2,164471171.1,1844778348465212.2,42957510.47
25,65.97,72.74,53.94,5295.67,5401.01,4348.98,28044105.58,2922.07,84132433.49,786471857880984.5,112711216.61,786471857898102.4,28049481.83
26,62.26,58.25,55.88,3398.95,3506.27,3876.41,11552875.54,3141.3,34658753.0,133468933338900.22,60294056.55,133468933348900.23,11556344.83
27,54.38,59.93,49.42,3597.79,3690.12,2957.17,12944082.74,2457.59,38832357.45,167549277949579.22,54289730.05,167549277961254.5,12947747.15
28,60.8,66.54,47.61,4432.68,4523.2,3697.73,19648662.27,2280.9,58946094.97,386069929153713.06,78632381.28,386069929167999.4,19653166.42
29,56.63,70.44,64.8,4965.05,5088.93,3206.63,24651694.43,4216.76,73955223.46,607706038077103.8,103264150.2,607706038094046.9,24656727.68
30,60.92,79.71,53.46,6357.77,6462.2,3709.17,40421280.53,2875.24,121263958.09,1633879919480066.2,144627566.01,1633879919502059.0,40427710.37
31,63.83,69.51,63.35,4837.35,4957.96,4076.55,23399943.09,4030.48,70199960.06,547557336629317.25,104244367.76,547557336644896.5,23404851.64
32,57.2,78.41,48.67,6151.87,6243.29,3269.38,37845460.27,2388.21,113536492.9,1432278863225143.0,131062031.29,1432278863246724.5,37851686.06
33,64.56,68.07,49.5,4638.43,4732.97,4169.6,21515006.3,2466.78,64545126.34,462895496105254.2,88901655.56,462895496119908.5,21519721.63
34,61.0,68.39,71.05,4680.84,4818.0,3719.98,21910263.37,5062.23,65730942.93,480059641057722.9,106498088.44,480059641073047.1,21915019.83
35,65.74,75.96,50.77,5772.89,5872.21,4321.98,33326235.58,2596.04,99978814.13,1110637978111315.0,126554201.19,1110637978130361.2,33332086.17
36,61.75,67.5,60.38,4563.37,4677.14,3813.86,20824345.11,3662.31,62473168.52,433653349058928.5,91482413.92,433653349073655.75,20828980.82
37,59.95,82.16,66.04,6753.65,6883.16,3593.75,45611764.15,4375.8,136835439.32,2080433028724525.5,170664199.79,2080433028748255.2,45618594.66
38,63.35,70.84,53.9,5022.84,5125.59,4011.36,25228915.58,2921.24,75686860.79,636498181299844.6,101354216.34,636498181316196.4,25234016.31
39,61.07,59.88,62.18,3592.23,3711.21,3730.39,12904095.64,3882.47,38712416.07,166515684184544.97,68570655.88,166515684195476.12,12907758.08
40,60.07,73.62,63.08,5425.52,5546.27,3609.38,29436315.92,3995.74,88309080.54,866496695090305.5,118627347.08,866496695108691.2,29441813.54
41,53.2,67.04,46.5,4496.53,4587.4,2832.11,20218787.12,2176.36,60656461.58,408799352803673.8,74239263.28,408799352819065.06,20223351.53
42,66.47,70.42,43.36,4964.27,5048.39,4421.46,24643969.71,1897.31,73932002.5,607325243277179.2,97923291.73,607325243292873.4,24649014.12
43,65.32,60.65,51.57,3679.93,3781.85,4267.42,13541882.18,2674.91,40625762.24,183382573110154.0,66752200.22,183382573120885.28,13545647.15
44,67.34,70.02,56.05,4906.62,5013.66,4536.4,24074893.7,3157.88,72224804.97,579600506743363.8,103837706.95,579600506758744.5,24079879.63
45,57.0,84.75,57.12,7185.78,7297.04,3250.95,51635389.33,3281.17,154906289.45,2666213431048761.0,177852409.89,2666213431074530.0,51642641.33
46,67.75,79.42,52.09,6313.72,6411.52,4591.3,39863089.68,2727.01,119589383.8,1589065918920499.5,149350436.15,1589065918941445.8,39869484.62
47,60.37,74.76,66.97,5592.85,5725.42,3643.45,31279939.46,4501.62,93839962.35,978434612510080.4,128879692.2,978434612529121.5,31285605.59
48,62.78,80.81,62.21,6534.1,6654.11,3941.35,42694450.15,3885.34,128083476.93,1822816073580560.0,160296213.67,1822816073603052.8,42701060.98
49,65.45,68.04,50.98,4631.52,4728.7,4284.58,21450988.57,2615.8,64353071.42,460144910450397.75,90462587.21,460144910464908.56,21455697.71
50,64.42,58.22,66.97,3395.75,3523.7,4148.97,11531140.97,4500.42,34593565.26,132967212092295.08,72946472.7,132967212102036.88,11534612.16
51,62.93,59.37,60.88,3527.36,3647.41,3960.62,12442283.02,3721.59,37326982.61,154810406740161.34,67724949.79,154810406750609.3,12445886.26
52,66.01,60.82,60.63,3702.1,3818.72,4355.11,13705549.23,3692.24,41116780.84,187842079604036.1,74593351.67,187842079614792.72,13709331.8
53,64.8,69.41,61.55,4821.7,4939.17,4198.97,23248828.69,3803.37,69746619.18,540508035594564.75,102989970.16,540508035609949.06,23253726.43
54,56.32,89.49,73.75,8014.67,8158.29,3168.97,64234992.02,5453.55,192705135.46,4126134200436462.5,234811188.57,4126134200465673.5,64243073.9
55,58.69,78.1,65.31,6102.18,6232.48,3445.07,37236585.1,4282.72,111709900.0,1386563269690573.0,143527204.53,1386563269711844.8,37242764.97
56,60.67,66.28,45.78,4398.32,4483.91,3680.37,19345207.15,2112.87,58035720.31,374237039872647.25,76805234.48,374237039886806.3,19349676.31
57,57.85,56.97,66.67,3248.72,3379.62,3344.53,10554163.29,4460.04,31662628.23,111390362819754.28,63607939.71,111390362829711.69,10557484.48
58,59.9,68.4,28.58,4686.27,4736.28,3586.94,21961152.46,831.88,65883522.03,482292217372890.8,79912837.82,482292217388240.6,21965909.02
59,58.92,62.42,61.5,3900.49,4021.22,3470.88,15213792.9,3795.59,45641510.91,231459494358436.38,73051308.78,231459494370861.2,15217764.6
60,60.68,70.73,58.41,5007.05,5122.21,3682.55,25070503.7,3426.91,75211638.63,628530155878226.9,101682967.9,628530155894864.6,25075584.15
61,54.77,59.54,46.02,3548.43,3637.28,2999.47,12591368.24,2130.87,37774205.21,158542554272943.34,51950033.9,158542554284371.1,12594981.91
62,63.12,60.58,63.57,3672.71,3797.04,3985.99,13488764.63,4054.57,40466427.76,181946771164571.75,73722672.24,181946771175584.72,13492516.78
63,64.84,69.75,62.46,4868.48,4987.48,4205.79,23702069.41,3917.1,71106337.08,561788094556103.7,105311401.16,561788094571667.5,23707015.46
64,60.95,59.15,54.92,3505.19,3609.76,3714.59,12286379.91,3034.05,36859256.97,150955131246170.2,60606717.43,150955131256749.6,12289952.04
65,64.28,69.27,60.49,4802.49,4919.76,4132.06,23063934.04,3675.16,69191929.24,531945053337877.4,100912586.45,531945053353257.4,23068810.39
66,61.34,66.83,51.67,4473.44,4568.8,3764.62,20011670.09,2685.35,60035120.11,400466939771726.2,82280698.54,400466939786116.06,20016211.12
67,55.51,52.04,62.14,2711.76,2830.6,3083.74,7353640.69,3874.52,22061053.73,54076031404911.64,47240950.71,54076031412957.09,7356421.39
68,68.42,68.88,50.4,4752.23,4847.66,4683.49,22583660.42,2557.95,67751090.33,510021718060068.06,97145337.22,510021718074669.25,22588486.18
69,55.14,66.3,57.71,4398.62,4511.29,3041.92,19347866.71,3347.22,58043723.35,374339946051496.3,79504641.58,374339946066317.1,19352331.21
70,58.32,84.22,57.92,7097.32,7209.4,3402.44,50371963.11,3371.65,151116016.71,2537334667788928.0,175663921.97,2537334667814192.5,50379128.62
71,54.96,71.31,54.93,5086.95,5193.22,3019.59,25877105.28,3033.44,77631436.6,669624577706121.9,97043349.8,669624577723709.9,25882262.18
72,64.52,70.09,59.63,4918.57,5033.06,4160.96,24192299.3,3571.48,72577026.73,585267345287382.1,103785350.03,585267345303185.2,24197290.21
73,63.63,75.26,67.44,5666.8,5799.74,4049.74,32112589.68,4563.14,96337914.57,1031218415953184.4,135084840.08,1031218415972119.4,32118335.45
74,65.74,63.56,63.64,4043.1,4165.58,4325.24,16346645.32,4063.9,49040071.57,267212813190846.4,85268371.48,267212813203009.7,16350769.42
75,61.95,64.21,67.75,4128.88,4260.53,3835.92,17047611.31,4603.73,51142977.84,290621051400216.8,88155938.41,290621051413209.2,17051813.03
76,57.22,65.23,71.28,4259.39,4398.7,3272.49,18142436.0,5096.02,54427462.25,329147983915074.44,92312022.18,329147983929156.9,18146761.33
77,54.41,74.33,64.72,5530.2,5653.15,2962.16,30583152.05,4205.91,91749597.9,935329189132164.4,119588495.36,935329189151604.8,30588744.45
78,53.18,74.06,53.15,5490.12,5587.7,2828.03,30141383.84,2841.12,90424262.36,908503019966519.0,107574844.97,908503019985890.8,30146941.63
79,61.29,56.88,43.45,3239.27,3325.39,3754.89,10492868.05,1902.44,31478698.81,110100280003081.9,49762468.87,110100280012526.05,10496184.27
80,62.84,62.47,58.12,3904.42,4015.35,3948.96,15244528.38,3396.69,45733707.79,232395645452840.25,73743938.95,232395645464796.56,15248510.09
81,72.82,60.49,61.24,3664.86,3779.25,5301.16,13431183.34,3764.54,40293681.01,180396685825713.0,83419148.12,180396685835377.47,13434934.12
82,66.55,60.72,59.49,3691.78,3805.06,4428.23,13629266.61,3555.64,40887930.13,185756908283758.47,73988809.91,185756908294388.53,13633035.76
83,60.4,60.79,57.89,3697.95,3812.23,3651.07,13674856.78,3366.09,41024696.1,187001708087824.62,66543767.08,187001708099257.6,13678628.26
84,58.34,82.92,52.77,6878.79,6983.6,3402.99,47317766.81,2801.39,141953415.31,2238971056258372.8,162834346.34,2238971056282756.8,47324718.37
85,54.88,66.52,53.06,4428.07,4531.32,3012.17,19607775.29,2831.69,58823436.6,384464851643988.8,76840026.51,384464851658947.6,19612272.33
86,56.22,68.19,59.82,4655.62,4769.39,3161.85,21674810.06,3590.8,65024561.61,469797390951145.8,88987819.42,469797390966887.5,21679532.7
87,62.13,79.23,74.32,6281.22,6426.82,3859.82,39453717.15,5541.42,118361304.9,1556595796845962.2,165817063.61,1556595796867557.0,39460071.01
88,52.72,71.43,60.91,5106.91,5225.93,2779.93,26080527.55,3724.65,78241713.69,680193917160890.1,101072399.52,680193917178816.4,26085698.33
89,58.91,68.1,48.76,4639.64,4734.4,3470.68,21526299.74,2394.58,64579009.39,463381580645930.06,83246785.63,463381580661272.0,21531013.42
90,63.23,53.89,71.88,2908.12,3048.5,3996.69,8457180.31,5181.37,25371694.27,71523898839289.17,69027871.54,71523898847255.62,8460166.53
91,63.8,79.93,65.27,6390.53,6517.89,4067.59,40838856.24,4276.82,122516705.41,1667812178650215.2,158997105.09,1667812178672021.8,40845323.08
92,61.08,62.5,65.51,3910.56,4037.69,3729.84,15292451.0,4308.58,45877492.88,233859057700078.72,79363461.72,233859057712297.9,15296433.93
93,59.32,64.26,62.67,4133.4,4252.17,3519.97,17085027.95,3943.75,51255218.76,291898179899368.25,80194347.08,291898179912667.6,17089231.59
94,64.11,62.11,65.68,3863.51,3992.52,4108.22,14926698.15,4331.63,44780232.07,222806317671574.38,81434175.28,222806317683237.03,14930635.29
